"ID","Item title","Final URL","Image URL","Item subtitle","Item description","Item Category","Price","Sale Price"
"8495083","Csuklóvédő FIT500, fekete ","http://www.decathlon.hu/csuklovedo-fit500-fekete--id_8495083.html","http://www.decathlon.hu/media/849/8495083/big_1529113.jpg","OXELO","Elengedhetetlen védelem a görkorcsolyázóknak. ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","1990.00 HUF",""
"8494805","Védőfelszerelés szett FIT500 ","http://www.decathlon.hu/vedofelszereles-szett-fit500--id_8494805.html","http://www.decathlon.hu/media/849/8494805/big_1562475.jpg","OXELO","Könnyen felhúzható, hosszú távon is kényelmes.    ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","4990.00 HUF",""
"8494804","Védőfelszerelés szett FIT500","http://www.decathlon.hu/vedofelszereles-szett-fit500-id_8494804.html","http://www.decathlon.hu/media/849/8494804/big_1562486.jpg","OXELO","Könnyen felhúzható, hosszú távon is kényelmes.    ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","4990.00 HUF",""
"8506165","Gyerek gördeszka Play 120 ","http://www.decathlon.hu/gyerek-gordeszka-play-120--id_8506165.html","http://www.decathlon.hu/media/850/8506165/big_1622622.jpg","OXELO","Kezdők számára kialakított felfüggesztés. ","GÖRDESZKA","6990.00 HUF",""
"8542275","Gördeszka lap Deck 500, 7,75""","http://www.decathlon.hu/gordeszka-lap-deck-500-775-id_8542275.html","http://www.decathlon.hu/media/854/8542275/big_1620811.jpg","OXELO","100% kanadai juhar lap. ","GÖRDESZKA","9990.00 HUF",""
"8535910","Női fitnesz görkorcsolya Bravo","http://www.decathlon.hu/noi-fitnesz-gorkorcsolya-bravo-id_8535910.html","http://www.decathlon.hu/media/853/8535910/big_1557009.jpg","ROLLER BLADE","A ROLLERBLADE szakértelme a kezdők szolgálatában. ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","24990.00 HUF",""
"8542260","Gördeszka Complete100 Gradiant","http://www.decathlon.hu/gordeszka-complete100-gradiant-id_8542260.html","http://www.decathlon.hu/media/854/8542260/big_1572853.jpg","OXELO","100% kanadai juharból készült gördeszka. Lap: 8"".","GÖRDESZKA","19990.00 HUF",""
"8506164","Gyerek gördeszka Play 120 ","http://www.decathlon.hu/gyerek-gordeszka-play-120--id_8506164.html","http://www.decathlon.hu/media/850/8506164/big_1622625.jpg","OXELO","Kezdők számára kialakított felfüggesztés. ","GÖRDESZKA","6990.00 HUF",""
"8535911","Férfi görkorcsolya Bravo ","http://www.decathlon.hu/ferfi-gorkorcsolya-bravo--id_8535911.html","http://www.decathlon.hu/media/853/8535911/big_1557107.jpg","ROLLER BLADE","A ROLLERBLADE szakértelme a kezdők szolgálatában. ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","24990.00 HUF",""
"8542261","Gördeszka 500 Paranoid","http://www.decathlon.hu/gordeszka-500-paranoid-id_8542261.html","http://www.decathlon.hu/media/854/8542261/big_1572852.jpg","OXELO","TRUCKS FURY felfüggesztés és 101A kerekek. ","GÖRDESZKA","22990.00 HUF",""
"8542269","Gördeszka lap Deck 100, 8"" ","http://www.decathlon.hu/gordeszka-lap-deck-100-8--id_8542269.html","http://www.decathlon.hu/media/854/8542269/big_1620800.jpg","OXELO","100% kanadai juhar lap. ","GÖRDESZKA","7990.00 HUF",""
"8542268","Gördeszka lap Deck, 8,25""","http://www.decathlon.hu/gordeszka-lap-deck-825-id_8542268.html","http://www.decathlon.hu/media/854/8542268/big_1620796.jpg","OXELO","100% kanadai juhar lap. ","GÖRDESZKA","7990.00 HUF",""
"8542273","Gördeszka lap Deck 500, 8,25""","http://www.decathlon.hu/gordeszka-lap-deck-500-825-id_8542273.html","http://www.decathlon.hu/media/854/8542273/big_1648795.jpg","OXELO","100% kanadai juhar lap. ","GÖRDESZKA","9990.00 HUF",""
"8542272","Gördeszka lap Deck 500, 8,5""","http://www.decathlon.hu/gordeszka-lap-deck-500-85-id_8542272.html","http://www.decathlon.hu/media/854/8542272/big_1559305.jpg","OXELO","100% kanadai juhar lap. ","GÖRDESZKA","9990.00 HUF",""
"8494801","Görkorcsolya táska FIT ","http://www.decathlon.hu/gorkorcsolya-taska-fit--id_8494801.html","http://www.decathlon.hu/media/849/8494801/big_1573192.jpg","OXELO","Könnyű, illik a felnőtt görkorcsolya formájához! ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","2990.00 HUF",""
"8537818","Férfi görkorcsolya Phuzion ","http://www.decathlon.hu/ferfi-gorkorcsolya-phuzion--id_8537818.html","http://www.decathlon.hu/media/853/8537818/big_1557058.jpg","POWERSLIDE","„Trinity” sínrendszer az alacsony súlyponthoz. ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","39990.00 HUF",""
"8553184","Fékbetét RBP QUAD FIT&ART ","http://www.decathlon.hu/fekbetet-rbp-quad-fitart--id_8553184.html","http://www.decathlon.hu/media/855/8553184/big_1537281.jpg","OXELO","","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","1690.00 HUF",""
"8520174","Quad görkorcsolya 100-as, Team","http://www.decathlon.hu/quad-gorkorcsolya-100-as-team-id_8520174.html","http://www.decathlon.hu/media/852/8520174/big_1420331.jpg","OXELO","Kényelem, minőségi gördülés és vintage megjelenés.","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","17990.00 HUF",""
"8543206","Gyerek gördeszkás cipő Crush ","http://www.decathlon.hu/gyerek-gordeszkas-cipo-crush--id_8543206.html","http://www.decathlon.hu/media/854/8543206/big_1559369.jpg","OXELO","Kiváló védelem és tartás a bokának.","GÖRDESZKA","11990.00 HUF",""
"8537819","Női görkorcsolya Phuzion ","http://www.decathlon.hu/noi-gorkorcsolya-phuzion--id_8537819.html","http://www.decathlon.hu/media/853/8537819/big_1557113.jpg","POWERSLIDE","„Trinity” sínrendszer az alacsony súlyponthoz. ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","39990.00 HUF",""
"8520176","Quad görkorcsolya 100-as ","http://www.decathlon.hu/quad-gorkorcsolya-100-as--id_8520176.html","http://www.decathlon.hu/media/852/8520176/big_1420292.jpg","OXELO","Kényelem, minőségi gördülés és vintage megjelenés.","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","17990.00 HUF",""
"8523016","Quad görkorcsolya kerék ","http://www.decathlon.hu/quad-gorkorcsolya-kerek--id_8523016.html","http://www.decathlon.hu/media/852/8523016/big_1557133.jpg","OXELO","","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","2990.00 HUF",""
"8524538","Gyerek gördeszkás cipő Crush ","http://www.decathlon.hu/gyerek-gordeszkas-cipo-crush--id_8524538.html","http://www.decathlon.hu/media/852/8524538/big_1559389.jpg","OXELO","Kiváló védelem és tartás a bokának.","GÖRDESZKA","11990.00 HUF",""
"8523017","Quad görkorcsolya kerék ","http://www.decathlon.hu/quad-gorkorcsolya-kerek--id_8523017.html","http://www.decathlon.hu/media/852/8523017/big_1557126.jpg","OXELO","","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","2990.00 HUF",""
"8524355","Görkorcsolya tengelyszett ","http://www.decathlon.hu/gorkorcsolya-tengelyszett--id_8524355.html","http://www.decathlon.hu/media/852/8524355/big_1557131.jpg","OXELO","8+2 csavar, 8 távtartó, 16 külső távtartó. ","GÖRKORCSOLYA, VÉDŐFELSZERELÉS, SISAK","1690.00 HUF",""
"8542267","Gördeszka lap Deck 100, 8,75""","http://www.decathlon.hu/gordeszka-lap-deck-100-875-id_8542267.html","http://www.decathlon.hu/media/854/8542267/big_1620793.jpg","OXELO","100% kanadai juhar lap. ","GÖRDESZKA","7990.00 HUF",""
"8542271","Gördeszka lap Deck 500, 8,75""","http://www.decathlon.hu/gordeszka-lap-deck-500-875-id_8542271.html","http://www.decathlon.hu/media/854/8542271/big_1559268.jpg","OXELO","100% kanadai juhar lap. ","GÖRDESZKA","9990.00 HUF",""
"8542265","Skateboard kerékblokkoló Trick","http://www.decathlon.hu/skateboard-kerekblokkolo-trick-id_8542265.html","http://www.decathlon.hu/media/854/8542265/big_1612719.jpg","OXELO","Gyorsan felrakható és könnyen szállítható. ","GÖRDESZKA","2790.00 HUF",""
"8542291","Deszkás cipő Vulca 100 L ","http://www.decathlon.hu/deszkas-cipo-vulca-100-l--id_8542291.html","http://www.decathlon.hu/media/854/8542291/big_1559299.jpg","OXELO","Lapos gumitalp és vastag vászon felsőrész. ","GÖRDESZKA","6990.00 HUF",""
"8542292","Deszkás cipő Vulca 100 L Denim","http://www.decathlon.hu/deszkas-cipo-vulca-100-l-denim-id_8542292.html","http://www.decathlon.hu/media/854/8542292/big_1559376.jpg","OXELO","Lapos gumitalp és vastag vászon felsőrész. ","GÖRDESZKA","6990.00 HUF",""
"8353811","Abeona 500 30L Hátizsák","http://www.decathlon.hu/abeona-500-30l-hatizsak-id_8353811.html","http://www.decathlon.hu/media/835/8353811/big_5758a67adab1424e82f348c1cd6f1775.jpg","NEWFEEL","Kényelmes hátizsák 15,4”-os laptop-zsebbel.  ","ÜRES","4990.00 HUF","4990.00 HUF"
"8274436","Gabonaszelet almás, 6x21 g","http://www.decathlon.hu/gabonaszelet-almas-6x21-g-id_8274436.html","http://www.decathlon.hu/media/827/8274436/big_1646875.jpg","APTONIA","Egy kéz elég a csomagolás felbontásához.","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","590.00 HUF",""
"8335622","Izotóniás italpor ISO+, 650 g","http://www.decathlon.hu/izotonias-italpor-iso-650-g-id_8335622.html","http://www.decathlon.hu/media/833/8335622/big_33225.jpg","APTONIA","Adagolókupak a praktikus használathoz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","3490.00 HUF",""
"8335412","Napvédő spray F 50+, 50 ml","http://www.decathlon.hu/napvedo-spray-f-50-50-ml-id_8335412.html","http://www.decathlon.hu/media/833/8335412/big_39833.jpg","APTONIA","Vízálló.  ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1490.00 HUF",""
"8358701","Ásványvíz HYDRA 0% , 500 ml","http://www.decathlon.hu/asvanyviz-hydra-0-500-ml-id_8358701.html","http://www.decathlon.hu/media/835/8358701/big_841872.jpg","APTONIA","0 KALÓRIA. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","230.00 HUF",""
"8335445","Regeneráló masszázskrém ","http://www.decathlon.hu/regeneralo-masszazskrem--id_8335445.html","http://www.decathlon.hu/media/833/8335445/big_1197535.jpg","APTONIA","Praktikus krém az olaj jótékony hatásával.  ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1790.00 HUF",""
"8336327","Kompressziós zokni","http://www.decathlon.hu/kompresszios-zokni-id_8336327.html","http://www.decathlon.hu/media/833/8336327/big_461801.jpg","APTONIA","Regenerálódj szinte észrevétlenül! ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","3990.00 HUF",""
"8359295","Izotóniás ital ISO, 500 ml","http://www.decathlon.hu/izotonias-ital-iso-500-ml-id_8359295.html","http://www.decathlon.hu/media/835/8359295/big_843211.jpg","APTONIA","Praktikus, felhasználásra kész.","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","270.00 HUF",""
"8305772","Kézi masszírozó 4 gömbös ","http://www.decathlon.hu/kezi-masszirozo-4-gombos--id_8305772.html","http://www.decathlon.hu/media/830/8305772/big_632496.jpg","APTONIA","Több testrészen használható. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","990.00 HUF",""
"8350192","Hideg/meleg borogatás L","http://www.decathlon.hu/hideg-meleg-borogatas-l--id_8350192.html","http://www.decathlon.hu/media/835/8350192/big_923573.jpg","APTONIA","Többször használható. 2 az 1-ben: meleg és hideg. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","2990.00 HUF",""
"8359304","Izotóniás italpor ISO, 2 kg","http://www.decathlon.hu/izotonias-italpor-iso-2-kg-id_8359304.html","http://www.decathlon.hu/media/835/8359304/big_811451.jpg","APTONIA","Gazdaságos kiszerelés. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","5490.00 HUF",""
"8335447","Frissítő hatású RELAX gél ","http://www.decathlon.hu/frissito-hatasu-relax-gel--id_8335447.html","http://www.decathlon.hu/media/833/8335447/big_1507532.jpg","APTONIA","Árnikát tartalmaz.","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1790.00 HUF",""
"8358612","Mogyorós fehérjeszelet 40 g","http://www.decathlon.hu/mogyoros-feherjeszelet-40-g-id_8358612.html","http://www.decathlon.hu/media/835/8358612/big_1605339.jpg","POWERBAR","Szénhidrátban és fehérjében gazdag VEGAN szelet. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","490.00 HUF",""
"8274416","Földimogyorós gabonaszelet","http://www.decathlon.hu/foldimogyoros-gabonaszelet-id_8274416.html","http://www.decathlon.hu/media/827/8274416/big_918410.jpg","APTONIA","Unja az édes ízt? Van sós is!","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","590.00 HUF",""
"8335625","Italpor ISO +, 2 kg, citromízű","http://www.decathlon.hu/italpor-iso-2-kg-citromizu-id_8335625.html","http://www.decathlon.hu/media/833/8335625/big_42807.jpg","APTONIA","Gazdaságos kiszerelés. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","7990.00 HUF",""
"8358814","Gyümölcsszelet ribizlis ","http://www.decathlon.hu/gyumolcsszelet-ribizlis--id_8358814.html","http://www.decathlon.hu/media/835/8358814/big_1623878.jpg","APTONIA","50% gyümölcshúst tartalmaz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","990.00 HUF",""
"8335611","Italpor ISO, 650 g, narancs","http://www.decathlon.hu/italpor-iso-650-g-narancs-id_8335611.html","http://www.decathlon.hu/media/833/8335611/big_33227.jpg","APTONIA","Adagolókupak a praktikus használathoz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","2490.00 HUF",""
"8274433","Gabonaszelet csokoládés, 6x21g","http://www.decathlon.hu/gabonaszelet-csokolades-6x21g-id_8274433.html","http://www.decathlon.hu/media/827/8274433/big_1646853.jpg","APTONIA","Egy kéz elég a csomagolás felbontásához.","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","590.00 HUF",""
"8358699","Izotóniás ital ISO, 500 ml","http://www.decathlon.hu/izotonias-ital-iso-500-ml-id_8358699.html","http://www.decathlon.hu/media/835/8358699/big_823894.jpg","APTONIA","Praktikus, felhasználásra kész.","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","270.00 HUF",""
"8274434","Gabonaszelet málnás, 6x21 g","http://www.decathlon.hu/gabonaszelet-malnas-6x21-g-id_8274434.html","http://www.decathlon.hu/media/827/8274434/big_1646877.jpg","APTONIA","Egy kéz elég a csomagolás felbontásához.","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","590.00 HUF",""
"8321521","Energiaszelet 5x40 g","http://www.decathlon.hu/energiaszelet-5x40-g-id_8321521.html","http://www.decathlon.hu/media/832/8321521/big_1623869.jpg","APTONIA","Datolya- és gyümölcsmassza keverék. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1490.00 HUF",""
"8358815","Gyümölcsszelet körtés, 5x25 g","http://www.decathlon.hu/gyumolcsszelet-kortes-5x25-g-id_8358815.html","http://www.decathlon.hu/media/835/8358815/big_1623874.jpg","APTONIA","50% gyümölcshúst tartalmaz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","990.00 HUF",""
"8359297","Hydra 0%-os 500 ml","http://www.decathlon.hu/hydra-0-os-500-ml-id_8359297.html","http://www.decathlon.hu/media/835/8359297/big_844536.jpg","APTONIA","0 KALÓRIA. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","230.00 HUF",""
"8355418","Napvédő krém Roll on 50+ ","http://www.decathlon.hu/napvedo-krem-roll-on-50--id_8355418.html","http://www.decathlon.hu/media/835/8355418/big_737199.jpg","APTONIA","Könnyen használható, ROLL ON kiszerelés. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1490.00 HUF",""
"8335623","Izotóniás italpor ISO+, 650 g","http://www.decathlon.hu/izotonias-italpor-iso-650-g-id_8335623.html","http://www.decathlon.hu/media/833/8335623/big_1129327.jpg","APTONIA","Adagolókupak a praktikus használathoz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","3490.00 HUF",""
"8274439","Gabonaszelet erdei gyümölcsös ","http://www.decathlon.hu/gabonaszelet-erdei-gyumolcsos--id_8274439.html","http://www.decathlon.hu/media/827/8274439/big_1646870.jpg","APTONIA","Egy kéz elég a csomagolás felbontásához.","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","590.00 HUF",""
"8358939","Gyömölcsszelet déligyümölcsös ","http://www.decathlon.hu/gyomolcsszelet-deligyumolcsos--id_8358939.html","http://www.decathlon.hu/media/835/8358939/big_1623866.jpg","APTONIA","50% gyümölcshúst tartalmaz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","990.00 HUF",""
"8335446","Bemelegítő zselé, 100 ml","http://www.decathlon.hu/bemelegito-zsele-100-ml-id_8335446.html","http://www.decathlon.hu/media/833/8335446/big_1507534.jpg","APTONIA","Zselés textúra a rövid masszázshoz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1790.00 HUF",""
"8321516","Marcipánszelet Natur, 5x25 g","http://www.decathlon.hu/marcipanszelet-natur-5x25-g-id_8321516.html","http://www.decathlon.hu/media/832/8321516/big_1623861.jpg","APTONIA","Könnyen nyitható csomagolás. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1190.00 HUF",""
"8114453","Kekszes csokoládé Ritter 100 g","http://www.decathlon.hu/kekszes-csokolade-ritter-100-g-id_8114453.html","http://www.decathlon.hu/media/811/8114453/big_267891.jpg","RITTER SPORT","Négyszögletes, praktikus, csábítóan finom!  ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","440.00 HUF",""
"8282205","Hőtartó sportkulacs, 450 ml ","http://www.decathlon.hu/hotarto-sportkulacs-450-ml--id_8282205.html","http://www.decathlon.hu/media/828/8282205/big_477411.jpg","APTONIA","Az ital 3 órán át megőrzi a hőmérsékletét.  ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1490.00 HUF",""
"8335413","Napvédő spray F 50+, 150 ml ","http://www.decathlon.hu/napvedo-spray-f-50-150-ml--id_8335413.html","http://www.decathlon.hu/media/833/8335413/big_107766.jpg","APTONIA","Vízálló.    ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","2990.00 HUF",""
"8335626","Italpor ISO+ narancs ízű, 2 kg","http://www.decathlon.hu/italpor-iso-narancs-izu-2-kg-id_8335626.html","http://www.decathlon.hu/media/833/8335626/big_81274.jpg","APTONIA","Gazdaságos kiszerelés. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","7990.00 HUF",""
"8335620","Italpor ISO erdei gyümölcs ízű","http://www.decathlon.hu/italpor-iso-erdei-gyumolcs-izu-id_8335620.html","http://www.decathlon.hu/media/833/8335620/big_42890.jpg","APTONIA","Gazdaságos kiszerelés. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","5490.00 HUF",""
"2565853","Napvédő spray Nivea IP30 ","http://www.decathlon.hu/napvedo-spray-nivea-ip30--id_2565853.html","http://www.decathlon.hu/media/256/2565853/big_1273872.jpg","NIVEA","Vízálló. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","3490.00 HUF",""
"8306880","Antioxidáns italpor H&P ","http://www.decathlon.hu/antioxidans-italpor-hp--id_8306880.html","http://www.decathlon.hu/media/830/8306880/big_1600880.jpg","ISOSTAR","Az erőnlét megtartásához sportolás közben. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","3490.00 HUF",""
"8358205","Masszázsszett ","http://www.decathlon.hu/masszazsszett-id_8358205.html","http://www.decathlon.hu/media/835/8358205/big_185466.jpg","APTONIA","A labda és a rúd elfér a hengerben. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","5990.00 HUF",""
"8243585","Masszázspárna Beurer","http://www.decathlon.hu/masszazsparna-beurer-id_8243585.html","http://www.decathlon.hu/media/824/8243585/big_483298.jpg","BEURER","Számos testfelületen használható. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","14990.00 HUF",""
"8058597","Izotóniás pezsgőtabletta ","http://www.decathlon.hu/izotonias-pezsgotabletta--id_8058597.html","http://www.decathlon.hu/media/805/8058597/big_1153037.jpg","ISOSTAR","Praktikus és gyorsan elkészíthető. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","1990.00 HUF",""
"8359305","Izotóniás italpor ISO, 2 kg","http://www.decathlon.hu/izotonias-italpor-iso-2-kg-id_8359305.html","http://www.decathlon.hu/media/835/8359305/big_820607.jpg","APTONIA","Gazdaságos kiszerelés. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","7990.00 HUF",""
"8335615","Italpor ISO, narancs ízű 2 kg","http://www.decathlon.hu/italpor-iso-narancs-izu-2-kg-id_8335615.html","http://www.decathlon.hu/media/833/8335615/big_42927.jpg","APTONIA","Gazdaságos kiszerelés. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","5490.00 HUF",""
"8191916","Gyerek napvédő Nivea SPF50+ ","http://www.decathlon.hu/gyerek-napvedo-nivea-spf50--id_8191916.html","http://www.decathlon.hu/media/819/8191916/big_411874.jpg","NIVEA","Vízálló.  ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","4990.00 HUF",""
"8078573","Izotóniás italpor Hydrate 560g","http://www.decathlon.hu/izotonias-italpor-hydrate-560g-id_8078573.html","http://www.decathlon.hu/media/807/8078573/big_1495254.jpg","ISOSTAR","Az erőnlét megtartásához, pH semleges. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","3490.00 HUF",""
"8358994","Gyümölcsszelet epres, 5x25 g","http://www.decathlon.hu/gyumolcsszelet-epres-5x25-g-id_8358994.html","http://www.decathlon.hu/media/835/8358994/big_1623870.jpg","APTONIA","50% gyümölcshúst tartalmaz. ","TRIATLON TÁPLÁLKOZÁS ÉS ÁPOLÁS","990.00 HUF",""
